Order_Id,Type
B340993126,Non-Veg
E689605908,Non-Veg
A811878093,Non-Veg
C951090920,Non-Veg
C390772784,Non-Veg
E110354621,Veg
C833275706,Veg
A132421433,Non-Veg
D336219046,Veg
A109268478,Other
C699303476,Non-Veg
B545539566,Other
E966628361,Non-Veg
E414007242,Veg
D830232318,Other
B656856181,Other
C577054110,Veg
D650760454,Non-Veg
E788377221,Other
C883324542,Non-Veg
B363530162,Other
D793284265,Non-Veg
C654784921,Other
C243203583,Veg
B423262215,Non-Veg
E527892841,Non-Veg
B758343053,Veg
D560741047,Non-Veg
D466295805,Non-Veg
D244524550,Veg
D634805024,Other
B593326785,Veg
A278793113,Veg
C862584150,Other
A116397025,Non-Veg
C239098949,Non-Veg
B260680603,Other
E922349733,Non-Veg
E484451083,Veg
B985478093,Other
A641485741,Other
D345768921,Veg
A163654038,Non-Veg
A786223832,Other
D879786599,Other
D130101872,Non-Veg
D226321788,Other
D349398107,Veg
D966992005,Non-Veg
B567730245,Non-Veg
A690605514,Non-Veg
E405728523,Non-Veg
B699504113,Non-Veg
B781600808,Veg
B336545644,Non-Veg
B827165700,Non-Veg
E191545432,Other
B635281995,Other
E829389678,Other
A220875347,Non-Veg
D230216036,Other
E649056892,Other
E763081202,Other
C529319766,Non-Veg
B597307474,Other
A570824000,Other
E733504964,Non-Veg
A342439201,Other
E636254834,Other
E447615783,Veg
E299399015,Veg
B467575882,Non-Veg
B505681892,Other
B762407466,Other
C302224852,Veg
E253747894,Veg
E169459981,Non-Veg
E336123201,Veg
B456464937,Other
B427135753,Other
E493381777,Non-Veg
A270674624,Veg
D109241070,Non-Veg
C208133899,Other
D975569481,Veg
D242728807,Other
B729111913,Non-Veg
A288221196,Veg
D928397196,Other
C347152877,Other
D757063341,Other
A996838949,Other
B294349588,Other
C151409534,Other
A821138534,Non-Veg
B947432636,Other
A178090746,Veg
A638597651,Non-Veg
C536101822,Other
A129719843,Non-Veg
B966443235,Non-Veg
A467713388,Non-Veg
E649050418,Other
E539045477,Non-Veg
D223649892,Non-Veg
D485374303,Other
B156648908,Veg
D792109303,Non-Veg
D897128640,Veg
D199940535,Veg
C901498585,Non-Veg
A979361333,Veg
B462707830,Other
E355690877,Other
E253696356,Other
D113300202,Non-Veg
A766530415,Other
B485527300,Non-Veg
E635224597,Non-Veg
D297886959,Non-Veg
E227727637,Other
C891565559,Other
D391478367,Non-Veg
A452802025,Other
B511500766,Other
A568956571,Other
E214399351,Other
E813149654,Non-Veg
E968219528,Veg
C866037085,Veg
C653479704,Other
A724355963,Non-Veg
A895996566,Veg
A537553744,Other
B737842787,Non-Veg
D122823765,Veg
E339452139,Non-Veg
A746339618,Other
C790192736,Veg
E539310783,Non-Veg
A850651286,Other
D838001432,Veg
D354171603,Other
B339045685,Other
B525829022,Non-Veg
D443050838,Other
E435280104,Non-Veg
E719078900,Other
B260304007,Non-Veg
B287373432,Non-Veg
D510907441,Non-Veg
A180075439,Veg
E763657083,Veg
D405425255,Non-Veg
B509662622,Other
D865366924,Non-Veg
C245960582,Veg
A128445376,Veg
D212573700,Other
E169995187,Non-Veg
B594571735,Veg
A177147005,Non-Veg
A179582452,Non-Veg
C819211567,Other
D894535315,Veg
E898323388,Non-Veg
B646637685,Non-Veg
E854036890,Veg
B957818074,Veg
B431201327,Non-Veg
C193116547,Non-Veg
A947380019,Veg
C978122128,Veg
D590539129,Veg
E675274725,Non-Veg
B149994945,Veg
B480189275,Non-Veg
D723920185,Other
E653607319,Non-Veg
A647053038,Veg
D387926992,Veg
A719942677,Non-Veg
E457666539,Non-Veg
A787238009,Veg
C982815230,Other
B626160550,Veg
E844810319,Non-Veg
C624049153,Other
E364963059,Veg
B610439511,Other
D281412469,Non-Veg
B239110522,Other
B419278571,Non-Veg
E906332778,Veg
B690671696,Other
E196967465,Other
D343149171,Other
B206103557,Veg
B942042488,Non-Veg
C591125407,Veg
E306994628,Non-Veg
E761409676,Other
B899514516,Veg
D499735001,Other
D201543390,Veg
A269273592,Non-Veg
A412166285,Veg
A981666885,Other
A308064874,Non-Veg
E888003600,Non-Veg
A841324156,Non-Veg
D839412335,Non-Veg
C919650066,Other
A990468306,Non-Veg
D294923253,Non-Veg
E492228874,Non-Veg
A709608178,Veg
B257356181,Non-Veg
A194911429,Other
B660811849,Other
A517832926,Other
A354942186,Other
D522463652,Veg
D113868365,Other
D368530356,Other
E979619800,Non-Veg
D676911665,Non-Veg
B534217205,Veg
B799802783,Veg
B383671237,Other
E328288551,Veg
D598376711,Other
E710752565,Other
C492453960,Other
D322404630,Veg
A701459057,Non-Veg
D586887445,Veg
A491098803,Non-Veg
C171683227,Other
C158842350,Non-Veg
E130521180,Other
D317858328,Other
C271643133,Non-Veg
B804008617,Veg
B811769152,Other
E302608264,Other
B710145335,Non-Veg
D360923220,Other
B958809994,Non-Veg
E645059516,Veg
D609342502,Non-Veg
D926775787,Veg
A872473485,Other
E885288725,Veg
E707156440,Non-Veg
B459180452,Other
B317949720,Other
E496456052,Non-Veg
B270908130,Other
C724203766,Other
B197806457,Veg
D719672716,Other
B203087748,Veg
A809397950,Non-Veg
C309393238,Other
D156677060,Non-Veg
E743263349,Other
B202011157,Other
B127986105,Veg
A436348699,Veg
A459502248,Other
E996290684,Non-Veg
D235738393,Veg
A500307568,Other
C464997856,Veg
B318840648,Veg
A156666063,Non-Veg
B351026639,Other
B216797181,Veg
D795033877,Veg
D264712829,Veg
B517669147,Veg
C835706930,Veg
B324752905,Veg
C492472115,Veg
D288792630,Other
E425747822,Other
C603593301,Veg
A316743222,Veg
B975234191,Other
D235013659,Other
E706872195,Veg
A886906212,Other
A419848302,Other
C586529415,Non-Veg
C849885251,Non-Veg
A577998512,Veg
A256659042,Veg
B941150512,Non-Veg
D836825323,Non-Veg
C881921893,Non-Veg
B461408068,Other
C389274336,Other
D877822604,Veg
C451263742,Other
A885048079,Non-Veg
D646733691,Non-Veg
C862347465,Veg
A756448726,Other
C148564588,Other
D955871807,Other
C506083820,Other
D764871128,Veg
C167704451,Other
B101852680,Veg
A740536031,Non-Veg
D855947338,Non-Veg
D526655953,Veg
E554965857,Veg
C797264460,Non-Veg
C494161055,Non-Veg
A564666362,Veg
B700052541,Non-Veg
E504761759,Veg
A627012435,Veg
B235754176,Other
A907026057,Other
A847981656,Non-Veg
B654748761,Veg
E955301736,Other
B421332118,Non-Veg
B741933939,Non-Veg
C864638197,Other
D662049184,Non-Veg
E486120822,Other
D796434754,Veg
E832972325,Veg
C629628337,Veg
C734996917,Veg
A746285239,Other
C295782214,Other
B348723286,Other
D166297494,Veg
D889005240,Other
E389035131,Non-Veg
A973215149,Non-Veg
B397309348,Veg
D534196296,Veg
A923923263,Veg
B712568986,Veg
B181784480,Other
E970470430,Non-Veg
B401006835,Non-Veg
B204297023,Veg
B416145980,Non-Veg
C287104073,Other
B966681152,Other
A557714411,Non-Veg
E644364224,Veg
D357071825,Veg
E880381226,Veg
C587694097,Veg
E182279037,Veg
D560793398,Other
A900974019,Non-Veg
B395382816,Other
E692215615,Veg
C673023159,Other
C603725049,Other
C109529349,Veg
B186239624,Veg
B484672759,Other
B336836977,Veg
C142750432,Other
B538757542,Other
C992584638,Veg
E181221258,Veg
E557475327,Other
C188405744,Veg
E250863271,Non-Veg
D374458758,Other
E492114098,Veg
A703269793,Non-Veg
C858281660,Other
D282014617,Non-Veg
B525817394,Non-Veg
D307988269,Veg
B593020715,Veg
A379661745,Other
D583084971,Non-Veg
E603861547,Veg
E956101923,Non-Veg
B534630546,Non-Veg
A688665226,Veg
A893878414,Non-Veg
D853229262,Non-Veg
A966728137,Other
E809042362,Other
D689145981,Veg
D754124151,Veg
A145575863,Non-Veg
E249230477,Non-Veg
A442450557,Other
D284522200,Other
E145308477,Non-Veg
C810539139,Non-Veg
A708912913,Non-Veg
E931764248,Non-Veg
C545536612,Other
B174663765,Veg
E973470213,Other
D881486260,Other
C627204005,Other
A653708753,Veg
D725086870,Other
A764846530,Non-Veg
D559484453,Non-Veg
B716060221,Non-Veg
B575538339,Veg
C969447337,Veg
C177986397,Non-Veg
A811203769,Other
E657946399,Veg
D612003536,Veg
B395536060,Other
A469207112,Veg
E956136907,Veg
D253828050,Other
E833010236,Veg
B102277983,Veg
A199290751,Other
C404474424,Non-Veg
E945004905,Other
E324634541,Other
B977962564,Non-Veg
A292406310,Other
C761738399,Non-Veg
C600976003,Veg
B238939306,Non-Veg
C254238037,Other
D496739005,Veg
B839780287,Other
C388694366,Other
D852666431,Other
D553185590,Non-Veg
B572467132,Non-Veg
D943293753,Veg
D452382917,Non-Veg
A120868868,Other
E577524364,Other
D529585392,Non-Veg
D972522684,Other
A420939256,Non-Veg
C894249081,Non-Veg
E564546922,Non-Veg
E392322678,Non-Veg
B448469073,Veg
D908224530,Veg
D113485983,Veg
E305102936,Veg
A936844298,Other
B878380787,Non-Veg
C658831900,Non-Veg
E567229321,Other
C483416266,Veg
D542099187,Non-Veg
C439840357,Other
A881884053,Other
A199199978,Veg
C756702222,Other
A478443707,Veg
C653965030,Non-Veg
C684093879,Other
A250203484,Veg
B328040308,Non-Veg
D390432844,Veg
E858605672,Non-Veg
E122233175,Non-Veg
B849310075,Veg
C115557720,Non-Veg
E713152266,Other
B270278135,Non-Veg
A333368880,Other
D244674699,Veg
C266703764,Non-Veg
C159508828,Veg
A118665097,Non-Veg
E584335079,Other
D640510470,Other
A599470945,Veg
C523892617,Non-Veg
E959520794,Veg
C164430980,Other
C929340080,Non-Veg
B276865815,Other
B649714417,Non-Veg
D900423711,Non-Veg
C196172017,Other
A130438822,Veg
A316396251,Other
D340099690,Non-Veg
C702825951,Non-Veg
C251998760,Other
B838262931,Veg
C754060180,Veg
B699820314,Non-Veg
C182420036,Other
A202723630,Other
B665985186,Veg
B836582095,Non-Veg
E924411992,Veg
B927281734,Non-Veg
D392852165,Veg
C903750412,Non-Veg
E127312239,Veg
C561667607,Non-Veg
D582201540,Other
A143597388,Non-Veg
D899256974,Non-Veg
A347151455,Veg
E388336813,Other
C436198933,Non-Veg
B270653502,Non-Veg
A657422391,Other
D347998252,Veg
C293340960,Veg
B219172831,Veg
A750125120,Non-Veg
C916161360,Non-Veg
B697121839,Non-Veg
B196279921,Non-Veg
E799202942,Non-Veg
A323983541,Veg
A106865058,Veg
B147598010,Non-Veg
C414335472,Non-Veg
D691941844,Veg
D303767965,Non-Veg
E790187761,Veg
C260473879,Other
D804449055,Non-Veg
B632800405,Veg
D840971054,Non-Veg
C843600793,Non-Veg
B904016298,Non-Veg
C242323829,Veg
D384839235,Other
D730787451,Non-Veg
C789357627,Other
C872446624,Non-Veg
B264493337,Other
C160397998,Veg
B314791794,Other
C748939528,Veg
E762383046,Veg
D800044431,Non-Veg
E731533882,Non-Veg
C979016118,Non-Veg
C785591323,Other
E149174423,Veg
B971585605,Veg
D926603503,Other
C549407151,Other
B422939625,Other
A516930380,Other
D845951720,Non-Veg
B325391037,Veg
B825967188,Veg
B448720542,Other
C913247022,Other
E561553084,Non-Veg
C115064957,Non-Veg
D554626853,Non-Veg
E890471345,Veg
B528178115,Non-Veg
D945364777,Non-Veg
D322244277,Veg
D604020163,Non-Veg
E884868534,Non-Veg
D604985998,Veg
E422825205,Veg
B694941707,Veg
D219127463,Other
D149883984,Other
C162224465,Veg
A781644677,Veg
B870306801,Other
D349350003,Other
B881636245,Veg
B462066817,Other
B332869166,Veg
E959623582,Other
E733566026,Non-Veg
D198919023,Non-Veg
B647807786,Other
A831104135,Non-Veg
D761559825,Non-Veg
B389228111,Other
E301122395,Other
A448852436,Non-Veg
D698341789,Veg
D917737381,Non-Veg
A736664882,Other
C231893493,Other
A481347725,Non-Veg
D649659823,Other
D591029823,Other
A393912333,Other
B598736233,Veg
A102711568,Veg
E725694303,Non-Veg
D446412610,Non-Veg
A513021154,Non-Veg
C464657607,Veg
A399925042,Non-Veg
C198783025,Veg
D329708163,Veg
A881729205,Veg
E860319092,Veg
A489374824,Non-Veg
E300451669,Other
B473943900,Veg
C807831041,Non-Veg
C848369851,Veg
A575913980,Veg
D637275738,Veg
A487440725,Non-Veg
A293270892,Other
E780545961,Other
C612775288,Veg
D930031896,Veg
B923410284,Other
A706210251,Veg
D360493794,Non-Veg
E997128592,Other
E675671918,Other
A902032796,Non-Veg
C354510490,Veg
A599797341,Other
D494529660,Non-Veg
A428701246,Veg
E173212675,Other
B961854410,Other
C882643629,Other
B337213047,Other
B577337320,Other
D375612490,Non-Veg
E533884647,Other
C799327703,Other
A612826597,Other
A644744797,Veg
C449985352,Non-Veg
D180423441,Non-Veg
D908767966,Other
A597140098,Veg
C875706408,Veg
E206748060,Non-Veg
C814370869,Non-Veg
A260564715,Other
E830267358,Veg
B830668934,Veg
A967028749,Veg
A598507000,Other
C917855027,Veg
B896768520,Veg
D339575787,Veg
E710710056,Non-Veg
E813028159,Non-Veg
D742092959,Non-Veg
E904148366,Veg
A222583857,Other
E623592696,Non-Veg
C373540263,Other
D156238528,Veg
B267167806,Veg
A742686249,Non-Veg
D120521823,Other
B372745744,Non-Veg
C859046841,Veg
C428803422,Other
D468264426,Other
A463125104,Other
D404606808,Veg
C305789423,Non-Veg
E538565833,Other
B417285462,Non-Veg
A725369331,Non-Veg
A240829170,Other
C798747181,Non-Veg
C790111242,Other
B266976884,Veg
B643532272,Veg
C306963653,Non-Veg
B292917499,Veg
A782102240,Non-Veg
A214920240,Veg
A410731408,Other
E475787785,Other
C496938950,Other
C702153006,Other
B432426158,Non-Veg
A624222918,Non-Veg
A147398127,Veg
B529365806,Non-Veg
B873370070,Veg
E700081265,Non-Veg
D322941733,Non-Veg
C450024807,Non-Veg
C773430909,Veg
D520725897,Non-Veg
E754650083,Veg
D166197109,Veg
C443461403,Non-Veg
A405264685,Non-Veg
B867908314,Other
D228079794,Non-Veg
A582047762,Veg
C778045680,Veg
A192882494,Veg
C864561612,Non-Veg
E107275649,Other
A232032374,Other
E123343818,Non-Veg
E450079972,Veg
C316631052,Veg
C103285514,Non-Veg
A680570613,Non-Veg
B957367442,Veg
E923853886,Veg
D118635204,Veg
C123696144,Other
E672522144,Veg
C448986057,Veg
E977002256,Non-Veg
D290944841,Veg
D754037118,Non-Veg
E225118945,Non-Veg
A229423622,Non-Veg
C897308902,Veg
B553948488,Other
C419016450,Veg
D260826775,Veg
A435043426,Veg
C260101467,Veg
B433476338,Other
B480851261,Non-Veg
E678833899,Other
D292362265,Veg
B284719023,Other
D542977775,Veg
E680353151,Non-Veg
B306407822,Non-Veg
E898171276,Veg
A581670500,Veg
B141934879,Veg
D913498261,Veg
D717284320,Veg
B731864861,Non-Veg
A680422409,Non-Veg
B493669733,Non-Veg
A893476081,Non-Veg
E565872106,Other
D332383967,Other
E741700116,Other
A740177455,Non-Veg
E977747491,Other
E679248023,Veg
D222872436,Veg
B788049294,Other
A814550980,Non-Veg
D817633710,Non-Veg
D990783890,Other
B240531633,Non-Veg
E648523768,Other
B873132100,Non-Veg
A341981561,Other
A885326405,Veg
A750477119,Veg
E533549688,Other
E317364785,Veg
D147718717,Other
A544402187,Other
C405357524,Veg
C470871556,Veg
E995725515,Other
A838131014,Non-Veg
D900708582,Non-Veg
B292483395,Other
C621792151,Other
B757106702,Veg
E378421213,Non-Veg
D649637140,Veg
E627855763,Other
E399193648,Veg
D312404639,Non-Veg
D433473708,Non-Veg
D746995903,Other
A126008346,Veg
D677070836,Non-Veg
A619512694,Other
D680248399,Non-Veg
A311253599,Non-Veg
E326288716,Non-Veg
E848830438,Other
A146708944,Non-Veg
D779704717,Other
A684570906,Non-Veg
D432325038,Veg
C811179503,Non-Veg
E183639012,Veg
C261561086,Non-Veg
B295286456,Non-Veg
B876860311,Non-Veg
B754017743,Non-Veg
C925947974,Other
E945476764,Other
C885836774,Other
E213297137,Other
A895847049,Other
D624192494,Other
B952870076,Non-Veg
C129727603,Non-Veg
B184873975,Non-Veg
A271196691,Other
B988435214,Other
D691369905,Non-Veg
C521402625,Other
A633236591,Other
E780248070,Veg
D150968887,Veg
D533214531,Veg
C661162463,Veg
C326843350,Non-Veg
C415053921,Non-Veg
D890212075,Veg
E894692235,Veg
A693544252,Other
C519443308,Other
B632675532,Veg
A382697561,Other
E330025231,Other
C437920078,Non-Veg
A976345049,Non-Veg
E770462461,Non-Veg
C797897859,Veg
E622257996,Non-Veg
C812536404,Veg
D270254723,Veg
D344148875,Other
A717765131,Non-Veg
E945869520,Non-Veg
C332985305,Non-Veg
B573283123,Other
A925147964,Other
C157079407,Other
A411668524,Veg
E785695940,Other
C356562316,Other
C976985447,Other
B657860479,Veg
B953707104,Non-Veg
C774776241,Non-Veg
A282839002,Veg
A178231139,Veg
C116139781,Veg
E512646411,Non-Veg
C956880262,Other
B662739740,Non-Veg
C666854057,Veg
D214455846,Other
C756671307,Non-Veg
C630287928,Veg
C975206722,Other
D531953016,Non-Veg
C691683643,Other
D734745378,Other
E899103598,Other
C365974628,Non-Veg
C191554817,Non-Veg
D534347825,Veg
E967174971,Other
B686677550,Veg
A347215524,Other
D706726913,Veg
C269076552,Other
C490076812,Veg
A137033811,Other
A150247297,Other
A829584427,Other
D647991047,Non-Veg
E739538055,Veg
B260846183,Veg
A889592261,Other
E718409217,Other
C143071805,Veg
A572326469,Veg
C807739619,Veg
A752580147,Veg
B768150543,Veg
D447733185,Other
A832517342,Veg
E942185722,Other
D557192520,Non-Veg
C419629979,Veg
E100316811,Non-Veg
C995836797,Veg
C564189091,Veg
B214138763,Veg
C930345320,Non-Veg
A991337587,Other
D764131774,Non-Veg
D916680569,Non-Veg
E490853523,Other
E300623850,Other
C823429696,Other
D789978443,Veg
B758654375,Non-Veg
E571232955,Other
D388073777,Other
E315617559,Non-Veg
A854761442,Other
B709152518,Other
E416343369,Other
A171890121,Non-Veg
D726614347,Other
B130215560,Veg
A918112094,Veg
C227840131,Veg
A992927811,Other
A128279595,Other
E295255561,Non-Veg
A398406427,Veg
A873123737,Other
A123653418,Other
D599665129,Veg
C969721348,Other
E840213637,Veg
D745480588,Non-Veg
C668065229,Non-Veg
A879477438,Non-Veg
A909580358,Non-Veg
A210724938,Veg
B988561667,Non-Veg
A779796772,Other
A839066532,Non-Veg
D965172521,Non-Veg
B574044578,Veg
D838173798,Non-Veg
E797776386,Other
A737920383,Veg
A936774803,Veg
A929935049,Non-Veg
D842516156,Other
A623055511,Other
E913516748,Non-Veg
B243769992,Veg
A427827770,Other
C447350459,Non-Veg
E106782965,Non-Veg
E592267286,Non-Veg
E611308275,Non-Veg
B296994238,Veg
C616104264,Non-Veg
D593594394,Veg
C557078078,Veg
D233199282,Non-Veg
E432145829,Veg
A277425433,Veg
C475353128,Other
B736750484,Non-Veg
B740839415,Other
B884149294,Veg
E891121802,Veg
E412982565,Other
B663022192,Other
B607313543,Veg
A579330466,Other
C520965597,Non-Veg
C464326419,Other
C858533672,Non-Veg
E170418363,Other
D582010377,Other
C556350641,Non-Veg
D519769507,Veg
D796820538,Other
A898199443,Non-Veg
B164423288,Veg
B968996510,Veg
B438725043,Non-Veg
B820248811,Veg
A626327927,Non-Veg
B617448427,Non-Veg
A525040413,Veg
C143106596,Veg
C881866180,Non-Veg
B527163484,Veg
D748849076,Non-Veg
B513507852,Other
A631160216,Other
E237823521,Other
E681547779,Veg
E871828088,Veg
E915277053,Other
D499654524,Non-Veg
D913040737,Other
B758844697,Veg
E964440247,Non-Veg
D299544274,Veg
E152140929,Veg
D461471662,Other
D579251573,Other
E140055736,Other
E270104893,Other
E974764470,Non-Veg
D615680044,Non-Veg
C875682689,Other
D444830345,Other
C390735169,Non-Veg
C907622685,Veg
C313435486,Non-Veg
B416702658,Veg
C217082882,Other
B456855878,Other
B790864479,Veg
D448959581,Veg
E430431601,Other
D248405423,Veg
B532940317,Veg
B121839434,Veg
A787656305,Non-Veg
A166719026,Other
B268387149,Veg
E210835098,Other
A419341003,Other
B977594550,Veg
E796748350,Veg
D599779208,Other
E426710339,Non-Veg
E546862496,Other
C831538141,Veg
D655516118,Veg
A544050458,Non-Veg
B278103965,Other
